Policy:,crop and rice measures,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
500,550,1.07735E+11,85949470724,64401848596,43087908923,21979609047,1140980575,2271159249,3383068503,4492584778,5599772503,6704694673,6832226836,6959380743,7086162748,7212578127,7338633005,7931276870,8522793176,9113190036,9702475424,10290657276,10309116816,10327531459,10345901547,10364227443,10382509490,10398217692,10413875091,10429481778,10445038437,10460545161,10462668252,10464674647,10466563284,10468334471,10469987121,10472071866,10473960354,10475848842,10477737331,10479625819,10481514308,10483402796,10485291285,10487179773,10489068262
550,600,1.28076E+11,1.02396E+11,76997110330,51873552800,26991238877,2426797711,2467370926,2474345469,2481348013,2488378073,2495435324,2509357104,2523259444,2537142817,2551007344,2564853484,2049887615,1535926537,1022963009,510989860.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,64081600848,1.27466E+11,1.90166E+11,2.51924E+11,3.1289E+11,2.53493E+11,1.89908E+11,1.26467E+11,63165498729,0,107377022.5,214365622.4,320971854.7,427201620,533060740.9,530784617.9,528514396,526250032,523991480,521738697.5,521730919.5,521723332.3,521715942.6,521708758.2,521701785.9,521276507.8,520852216.2,520428902.1,520006585.8,519585258.6,517991289.2,516399231.3,514809032.6,513220708.5,511634206.2,510040900.8,508450695,506860489.2,505270283.4,503680077.6,502089871.8,500499666,498909460.2,497319254.4,495729048.6
650,700,2.58909E+11,2.05992E+11,1.53653E+11,1.01882E+11,50613588507,0,40193643145,80297837322,1.20315E+11,1.60247E+11,2.00097E+11,1.9779E+11,1.95493E+11,1.93207E+11,1.90931E+11,1.88666E+11,1.86345E+11,1.84029E+11,1.81718E+11,1.79412E+11,1.77111E+11,1.41504E+11,1.05989E+11,70567109542,35237578361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,1.13091E+11,89976652571,67115290245,44501845039,22107866331,0,0,0,0,0,0,21002054418,41928136603,62779430855,83557091299,1.04262E+11,1.05007E+11,1.0575E+11,1.06493E+11,1.07234E+11,1.07974E+11,1.41753E+11,1.75444E+11,2.09047E+11,2.42562E+11,2.7599E+11,2.50908E+11,2.25898E+11,2.00961E+11,1.76096E+11,1.51303E+11,1.48535E+11,1.45778E+11,1.43032E+11,1.40296E+11,1.37572E+11,1.34807E+11,1.32061E+11,1.29315E+11,1.26568E+11,1.23822E+11,1.21076E+11,1.1833E+11,1.15583E+11,1.12837E+11,1.10091E+11
750,800,28881696829,28887796273,28894140847,28900720667,28876516992,28852249742,42533600250,55786121751,69010393189,82207176844,95377219010,76162572072,57018613436,37944247675,18938394257,0,0,0,0,0,0,0,0,0,0,0,23221371833,46375077875,69461379144,92480539616,1.15433E+11,1.16113E+11,1.16789E+11,1.1746E+11,1.18128E+11,1.18791E+11,1.19469E+11,1.20141E+11,1.20813E+11,1.21484E+11,1.22156E+11,1.22827E+11,1.23499E+11,1.2417E+11,1.24842E+11,1.25514E+11
800,850,0,0,0,0,0,0,6056103300,12098729041,18128240013,24144988630,30149319084,30257834280,30366330506,30474810113,30583271280,30691716327,24529498298,18379303872,12241046397,6114640049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,90986487160,72390158294,53997190893,35803683674,17786746867,0,0,0,0,0,0,0,0,0,0,0,6037244748,12062793885,18076731659,24079141335,30070105375,24024590152,17994889651,11980936201,5982662192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,1.93182E+11,1.71207E+11,1.49474E+11,1.27977E+11,1.06597E+11,85490028810,69261221977,51888114946,34554233788,17258533812,0,0,0,0,0,0,0,0,0,0,0,6134308319,12252579610,18354882929,24441287344,30511861872,30569617744,30627190533,30684580644,30741790210,30798819641,24583304842,18395665985,12235901321,6104012390,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,16174968923,32173908911,48000182710,63588771645,78977175472,80205629743,80340860761,80477202204,80614632884,80753137012,80484665388,80218165510,79953612147,79690969692,79430214047,63482383309,47565669676,31679848892,15824698845,0,0,0,0,0,0,0,0,0,0,0,6234852637,12441426387,18619719873,24769732459,30891460124,37083894609,43248046714,49412198818,55576350923,61740503027,67904655132,74068807237,80232959341,86397111446,92561263550
1000,1050,0,36203191782,72012391506,1.07435E+11,1.42326E+11,1.76769E+11,1.43212E+11,1.0729E+11,71448120282,35685635724,0,0,0,0,0,0,15431440687,30832986921,46204854041,61547254881,76860400214,61407819861,45995662573,30623755384,15291925474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14877679132,29716463289,44516519959,59278016650,74001120750,73379416812,72759488626,72141328610,71524933278,70910295081,56599876904,42353639473,28171578762,14053698316,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14981684927,29934346687,44858194344,59753434528,74620271869,74867825226,75114755786,75361067296,75606763674,75851848688,76016714550,76181063245,76344896020,76508218418,76671031698,74831819778,73000165059,71176060178,69359507576,67550500475,65713811034,63889705388,62065599742,60241494096,58417388450,56593282804,54769177158,52945071513,51120965867,49296860221
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480479215,30890744945,46230793774,61500624122,76700226003,92075385438,1.0738E+11,1.22685E+11,1.3799E+11,1.53295E+11,1.686E+11,1.83905E+11,1.9921E+11,2.14515E+11,2.2982E+11
1200,1250,0,0,0,0,0,0,42391028227,84687717313,1.26893E+11,1.69008E+11,2.11037E+11,1.6968E+11,1.28476E+11,87421576775,46514679242,5753045330,4597961031,3445130510,2294537525,1146165988,0,0,0,0,0,0,0,0,0,0,0,1084608415,2164297464,3239066908,4308916636,5373845950,6451075347,7523384771,8595694196,9668003620,10740313044,11812622468,12884931893,13957241317,15029550741,16101860165
1250,1300,0,1168488824,2324261219,3467560111,4593688516,5705355436,5771382847,5758485751,5745718068,5733076944,5720559948,18483596834,31200535955,43872096301,56498977761,69081871734,55211759325,41368710017,27552528770,13763022409,0,1101917277,2200953793,3297121952,4390434161,5480902818,5476240358,5471588829,5466948134,5462318484,5457699786,4356280505,3259800976,2168260888,1081660515,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100825405,2199518243,3296093877,4390567488,5482954113,4380620678,3281170884,2184592392,1090872874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,1.72661E+11,1.37372E+11,1.02468E+11,67943088951,33753133771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,12991360953,25953810273,38888126208,51795064741,64675364226,84325720910,1.03906E+11,1.23417E+11,1.42859E+11,1.62235E+11,1.29662E+11,97152263546,64705680581,32321742199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22541063249,45038458977,67492501736,89903502416,1.12272E+11,89699826448,67186930908,44732829619,22337270142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,13193202259,26242825549,39151612715,51866530915,64418167032,52189489561,39098562746,26037193282,13004593978,0,0,0,0,0,0,9800111607,19581238015,29343515980,39087080668,48812065935,68848982345,88833531849,1.08766E+11,1.28646E+11,1.48475E+11,1.45921E+11,1.43373E+11,1.40833E+11,1.38301E+11,1.35776E+11,1.08375E+11,81096658346,53941548504,26909327866,0,0,0,0,0,0,0,0,0,0,0
1550,1600,28520284912,76501130462,1.2396E+11,1.70907E+11,2.17119E+11,2.62737E+11,2.58629E+11,2.50902E+11,2.43197E+11,2.35512E+11,2.27848E+11,2.28818E+11,2.29788E+11,2.30757E+11,2.31725E+11,2.32692E+11,2.26984E+11,2.21287E+11,2.15602E+11,2.09928E+11,2.04266E+11,2.03459E+11,2.02654E+11,2.01851E+11,2.01051E+11,2.00253E+11,1.99447E+11,1.98644E+11,1.97842E+11,1.97044E+11,1.96247E+11,2.20006E+11,2.43656E+11,2.67196E+11,2.90627E+11,3.13947E+11,3.3767E+11,3.6121E+11,3.8475E+11,4.0829E+11,4.3183E+11,4.5537E+11,4.7891E+11,5.0245E+11,5.2599E+11,5.49531E+11
